District,Households_Rural,Households_Rural_Livable,Households_Rural_Dilapidated,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,Households_Rural_Toilet_Premise,Households_Urban,Households_Urban_Livable,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise
Gadag,180066.0,38.0,4.3,4.1624,4.9,1.2584,111906.0,111906.0,5035.77,23724.071999999996
Gadag,180066.0,34.6,3.3,3.2240999999999995,10.1,1.6609,111906.0,111906.0,3804.8039999999996,47336.238
Dharwad,199707.0,38.4,3.8,3.6479999999999997,1.5,1.3439999999999999,283397.0,283397.0,11052.483,65464.707
Dharwad,199707.0,32.6,2.7,2.6298000000000004,37.0,1.2662000000000002,283397.0,283397.0,7935.116,161536.29
Dharwad,199707.0,28.4,2.0,1.9680000000000002,63.3,1.1808,283397.0,283397.0,5667.94,232385.54
Uttara Kannada,334281.0,47.2,6.3,6.199200000000001,2.5,2.2632,140511.0,140511.0,8992.704,71098.566
Uttara Kannada,334281.0,44.1,5.4,5.3136,4.8,2.3616,140511.0,140511.0,7587.594,83323.023
Uttara Kannada,334281.0,36.6,3.2,3.1520000000000006,10.5,2.364,140511.0,140511.0,4496.352,113251.866
Haveri,315076.0,43.1,4.8,4.6415999999999995,1.6,1.3538,98488.0,98488.0,4924.4,27773.616
Haveri,315076.0,40.0,4.4,4.268,4.5,1.3579999999999999,98488.0,98488.0,4431.96,36736.024
Haveri,315076.0,29.2,2.8,2.7439999999999998,15.0,1.47,98488.0,98488.0,2856.152,68646.136
Bellary,371604.0,39.1,5.3,5.194,1.4,0.6859999999999999,251876.0,251876.0,13601.304000000002,30476.996
Bellary,371604.0,34.8,4.4,4.3164,17.5,0.8828999999999999,251876.0,251876.0,11334.42,81607.824
Bellary,371604.0,28.1,3.0,2.949,42.2,1.0813000000000001,251876.0,251876.0,7556.28,159941.26
Chitradurga,349704.0,43.5,5.8,5.6376,1.6,0.7776000000000001,97644.0,97644.0,5760.996,18650.004
Chitradurga,349704.0,40.9,5.0,4.865,6.5,0.7784,97644.0,97644.0,4979.844,29586.132
Chitradurga,349704.0,30.8,2.0,1.9580000000000002,25.9,0.7832000000000001,97644.0,97644.0,1952.88,72158.91600000001
Davanagere,354680.0,44.5,5.6,5.4319999999999995,2.0,0.97,176011.0,176011.0,10208.637999999999,52451.278
Davanagere,354680.0,39.8,4.7,4.5778,20.9,0.9740000000000001,176011.0,176011.0,8448.527999999998,81669.10399999999
Davanagere,354680.0,29.9,2.8,2.7467999999999995,59.9,0.8828999999999999,176011.0,176011.0,4928.308,142392.899
Shimoga,352444.0,44.9,7.2,7.063199999999999,2.2,1.0791,201662.0,201662.0,14721.326,124627.116
Shimoga,352444.0,40.1,5.7,5.5916999999999994,12.7,1.2753,201662.0,201662.0,11696.395999999999,143583.344
Shimoga,352444.0,31.5,3.2,3.1392,31.4,1.5696,201662.0,201662.0,6453.184,176857.57400000002
Udupi,269817.0,33.8,4.1,4.0385,1.5,0.591,115572.0,115572.0,4854.024,96618.192
Udupi,269817.0,31.1,3.5,3.4509999999999996,3.4,0.6901999999999999,115572.0,115572.0,4160.592000000001,100778.784
Udupi,269817.0,24.7,2.1,2.0769,8.1,0.7912,115572.0,115572.0,2427.012,110949.12
Chikmagalur,311660.0,44.0,5.3,5.1463,1.9,1.0681,80766.0,80766.0,4442.13,43694.406
Chikmagalur,311660.0,41.0,4.8,4.660799999999999,6.1,0.971,80766.0,80766.0,3957.534,49671.09
Chikmagalur,311660.0,29.6,2.8,2.7215999999999996,22.2,0.6803999999999999,80766.0,80766.0,2342.214,72204.804
Tumkur,685443.0,38.6,5.6,5.353599999999999,1.0,0.8603999999999999,204799.0,204799.0,11878.341999999999,37478.217000000004
Tumkur,685443.0,36.1,4.9,4.713800000000001,7.2,1.0582,204799.0,204799.0,10444.749,66559.675
Tumkur,685443.0,27.2,2.4,2.3616,28.9,1.8696000000000002,204799.0,204799.0,5119.975,168959.175
Bangalore,300576.0,28.0,2.4,2.3592,13.2,1.6710999999999998,2967384.0,2967384.0,74184.6,2219603.232
Bangalore,300576.0,20.3,1.2,1.1891999999999998,72.2,0.8919,2967384.0,2967384.0,35608.608,2813080.0319999997
Bangalore,300576.0,19.6,1.1,1.0912000000000002,77.8,0.7936000000000001,2967384.0,2967384.0,32641.224000000002,2872427.712
Mandya,458867.0,38.5,4.1,3.6694999999999998,1.9,0.6265,103435.0,103435.0,4654.575,28444.625
Mandya,458867.0,37.1,3.9,3.549,10.3,0.91,103435.0,103435.0,4447.705,38788.125
Mandya,458867.0,30.2,3.1,3.0535,51.3,2.1670000000000003,103435.0,103435.0,3206.485,88850.665
Hassan,496103.0,43.3,5.5,4.983,1.2,0.8153999999999999,132878.0,132878.0,8238.436,35478.426
Hassan,496103.0,40.3,4.9,4.5129,11.8,0.9209999999999999,132878.0,132878.0,7175.412,53018.322
Hassan,496103.0,28.9,2.3,2.2539999999999996,52.2,1.176,132878.0,132878.0,3189.072,119457.32200000001
Dakshina Kannada,332919.0,33.8,3.1,2.6815,3.2,0.6920000000000001,317373.0,317373.0,11742.801000000001,279605.61299999995
Dakshina Kannada,332919.0,28.7,2.3,2.0562,12.4,0.6258,317373.0,317373.0,8569.071000000002,294204.771
Dakshina Kannada,332919.0,23.2,1.4,1.2963999999999998,22.3,0.46299999999999997,317373.0,317373.0,5077.968000000001,309756.04799999995
Kodagu,181182.0,39.5,4.5,4.446,6.6,1.976,31792.0,31792.0,1462.4319999999998,25052.096
Kodagu,181182.0,38.5,4.3,4.2440999999999995,6.9,1.7766,31792.0,31792.0,1398.8480000000002,25878.688000000002
Kodagu,181182.0,32.8,3.2,3.1424000000000003,9.0,0.7856000000000001,31792.0,31792.0,1017.344,30838.24
Mysore,540596.0,44.6,5.0,4.7,2.4,0.94,380386.0,380386.0,20160.458,102704.22
Mysore,540596.0,37.7,3.8,3.6442,34.9,0.7672000000000001,380386.0,380386.0,15215.44,209212.3
Mysore,540596.0,28.0,2.1,2.0706,80.5,0.493,380386.0,380386.0,8368.492,358323.612
Chamarajanagar,262680.0,45.8,6.8,6.6096,1.3,0.6803999999999999,57200.0,57200.0,4004.0,8808.8
Chamarajanagar,262680.0,44.3,6.4,6.233600000000001,4.2,1.1688,57200.0,57200.0,3775.2,13442.0
Chamarajanagar,262680.0,36.9,4.4,4.3340000000000005,18.7,3.4475,57200.0,57200.0,2574.0,36779.6
Gulbarga,400704.0,42.6,3.7,3.6408000000000005,0.8,0.5904,199303.0,199303.0,7374.211000000001,8968.635
Gulbarga,400704.0,37.9,3.0,2.955,13.0,1.182,199303.0,199303.0,5979.09,50822.265
Gulbarga,400704.0,28.3,1.5,1.4789999999999999,37.8,2.3664,199303.0,199303.0,2989.545,135924.646
Yadgir,207787.0,49.7,5.4,5.265,0.7,0.39,55208.0,55208.0,3036.44,2373.944
Yadgir,207787.0,46.6,4.9,4.787300000000001,1.9,0.6839,55208.0,55208.0,2760.4,6183.295999999999
Yadgir,207787.0,33.7,2.9,2.8536,6.7,1.8696000000000002,55208.0,55208.0,1601.032,22193.616
Kolar,326567.0,39.6,5.0,4.855,2.7,1.8448999999999998,151042.0,151042.0,7703.142,38515.71
Kolar,326567.0,36.9,3.9,3.8025,11.8,1.95,151042.0,151042.0,6041.68,64645.975999999995
Kolar,326567.0,31.0,1.5,1.4775,31.5,2.364,151042.0,151042.0,2416.672,121135.68400000001
Chikkaballapura,315649.0,37.0,4.8,4.6656,2.1,1.2636,94053.0,94053.0,4608.597,21632.19
Chikkaballapura,315649.0,34.9,4.1,3.9892999999999996,9.0,1.4594999999999998,94053.0,94053.0,3950.2260000000006,34329.345
Chikkaballapura,315649.0,27.2,1.6,1.56,33.5,2.4375,94053.0,94053.0,1504.8480000000002,79286.67899999999
Bangalore Rural,231052.0,34.7,3.6,3.4596,4.3,1.8258999999999999,95410.0,95410.0,3530.17,72034.55
Bangalore Rural,231052.0,32.8,3.1,2.9884000000000004,7.1,1.7352,95410.0,95410.0,2957.71,76232.59000000001
Bangalore Rural,231052.0,27.9,1.7,1.6558000000000002,14.1,1.5584000000000002,95410.0,95410.0,1621.97,87109.33
Ramanagara,266950.0,40.3,6.4,5.9648,1.9,0.7456,84834.0,84834.0,5768.7119999999995,23753.52
Ramanagara,266950.0,38.7,5.6,5.2752,9.9,1.0362,84834.0,84834.0,5090.04,35545.446
Ramanagara,266950.0,33.2,3.2,3.1231999999999998,36.9,1.8543999999999996,84834.0,84834.0,2714.688,75078.09
North Goa,115859.0,22.6,1.8,1.7730000000000001,7.2,3.7429999999999994,209230.0,209230.0,3766.14,143741.01
North Goa,115859.0,20.6,1.4,1.3776,12.0,2.9520000000000004,209230.0,209230.0,2929.22,164664.01
North Goa,115859.0,19.2,1.1,1.0824,15.2,2.3616,209230.0,209230.0,2301.53,178473.19
South Goa,88620.0,23.0,1.9,1.8696000000000002,8.6,4.6248000000000005,162873.0,162873.0,3257.46,120200.274
South Goa,88620.0,23.6,1.7,1.6728,17.5,3.5424,162873.0,162873.0,2768.841,131927.13
South Goa,88620.0,23.9,1.5,1.4745,22.7,2.949,162873.0,162873.0,2443.095,138767.796
Kasaragod,251641.0,31.7,7.6,7.569599999999999,11.2,5.577599999999999,166164.0,166164.0,12628.464,147553.63199999998
Kasaragod,251641.0,26.7,5.8,5.7825999999999995,11.1,6.380800000000001,166164.0,166164.0,9637.511999999999,152538.552
Kasaragod,251641.0,18.4,2.7,2.6919,11.0,7.5772,166164.0,166164.0,4486.428000000001,160514.424
Kannur,306288.0,31.0,6.2,6.1814,11.1,7.5772,566191.0,566191.0,35103.842000000004,545241.933
Kannur,306288.0,23.6,3.6,3.5892,14.0,6.0817,566191.0,566191.0,20382.876,552602.416
Kannur,306288.0,19.3,2.1,2.0937,15.7,5.1844,566191.0,566191.0,11890.011,557698.135
Wayanad,266183.0,35.2,9.0,8.973,9.0,4.8853,11805.0,11805.0,1062.45,10825.185
Wayanad,266183.0,35.4,8.9,8.8733,9.0,4.7856,11805.0,11805.0,1050.645,10836.99
Wayanad,266183.0,39.9,5.5,5.4835,10.2,1.8943,11805.0,11805.0,649.275,11250.165
Kozhikode,323793.0,27.0,6.5,6.4935,13.7,2.8971,666543.0,666543.0,43991.837999999996,646546.71
Kozhikode,323793.0,21.8,4.6,4.590799999999999,14.4,2.6946000000000003,666543.0,666543.0,30660.978,651879.054
Kozhikode,323793.0,19.2,3.5,3.4895,14.7,2.5922,666543.0,666543.0,23995.548000000003,654545.226
Malappuram,634543.0,27.4,4.1,4.091799999999999,10.0,3.2933999999999997,522586.0,522586.0,21948.612,504295.49
Malappuram,634543.0,24.7,3.4,3.3931999999999998,10.1,2.9939999999999998,522586.0,522586.0,17767.924,508998.7640000001
Malappuram,634543.0,21.2,2.5,2.495,10.2,2.5948,522586.0,522586.0,13064.65,514747.21
Palakkad,665899.0,35.1,5.3,5.262899999999999,7.7,2.5818,228442.0,228442.0,12335.868,201485.844
Palakkad,665899.0,33.3,4.8,4.7664,9.0,2.6811000000000003,228442.0,228442.0,11193.658000000001,205140.91599999997
Palakkad,665899.0,27.9,3.3,3.2802,12.8,2.7832,228442.0,228442.0,7538.585999999999,216791.458
Thrissur,336748.0,35.1,5.1,5.079599999999999,7.9,4.6812000000000005,715119.0,715119.0,36471.068999999996,692950.3110000001
Thrissur,336748.0,30.5,4.4,4.378,10.5,4.378,715119.0,715119.0,31465.236,699386.382
Thrissur,336748.0,28.3,4.1,4.0794999999999995,11.8,4.179,715119.0,715119.0,29319.879,702961.9770000001
Ernakulam,369694.0,29.4,5.0,4.98,15.3,4.98,804997.0,804997.0,40249.85,780042.0930000001
Ernakulam,369694.0,24.4,3.7,3.6815,16.1,4.0794999999999995,804997.0,804997.0,29784.889000000003,788092.0630000001
Ernakulam,369694.0,22.0,3.1,3.0814000000000004,16.4,3.5784000000000002,804997.0,804997.0,24954.907000000003,791312.051
Idukki,391610.0,43.7,8.2,8.1344,8.4,6.7456,20823.0,20823.0,1728.3090000000002,18470.001
Idukki,391610.0,42.8,7.9,7.8368,8.6,6.6464,20823.0,20823.0,1665.84,18553.292999999998
Idukki,391610.0,23.3,1.3,1.2922,14.3,4.1748,20823.0,20823.0,291.522,20677.238999999998
Kottayam,481967.0,34.7,4.6,4.5724,12.2,5.367600000000001,196194.0,196194.0,9024.923999999999,188346.24
Kottayam,481967.0,32.3,4.0,3.9760000000000004,12.9,5.1688,196194.0,196194.0,8043.953999999999,189523.40399999998
Kottayam,481967.0,26.2,2.6,2.5818,14.6,4.8657,196194.0,196194.0,5101.044,192662.508
Alappuzha,331419.0,29.7,7.6,7.561999999999999,7.6,8.158999999999999,392117.0,392117.0,30193.009,356434.35300000006
Alappuzha,331419.0,28.0,7.0,6.958000000000001,8.3,9.741200000000001,392117.0,392117.0,27448.19,364276.693
Alappuzha,331419.0,26.5,6.5,6.461,8.9,11.033399999999999,392117.0,392117.0,25487.605,371334.799
Pathanamthitta,414992.0,30.0,4.8,4.7712,9.4,4.2742,57848.0,57848.0,2834.552,54203.57600000001
Pathanamthitta,414992.0,29.3,4.6,4.5724,9.9,4.1748,57848.0,57848.0,2718.856,54319.272000000004
Pathanamthitta,414992.0,23.5,2.8,2.7803999999999998,14.2,3.972,57848.0,57848.0,1619.744,55534.08
Kollam,523715.0,29.7,7.4,7.355600000000001,9.2,3.8766000000000003,401415.0,401415.0,30106.125,373315.95
Kollam,523715.0,27.3,6.6,6.5604,10.3,4.075399999999999,401415.0,401415.0,26493.39,379337.175
Kollam,523715.0,24.2,5.5,5.4615,11.8,4.2699,401415.0,401415.0,22077.825,386964.06
Thiruvananthapuram,559293.0,33.9,10.2,10.1388,8.1,3.2802,609824.0,609824.0,62202.047999999995,560428.256
Thiruvananthapuram,559293.0,29.5,8.0,7.944,15.9,2.8796999999999997,609824.0,609824.0,48785.92,574454.2080000001
Thiruvananthapuram,559293.0,25.6,6.0,5.952000000000001,22.8,2.5792,609824.0,609824.0,37199.263999999996,587260.512
Thiruvallur,387237.0,31.8,3.3,3.2504999999999997,4.4,1.0835000000000001,732196.0,732196.0,24162.467999999997,207211.468
Thiruvallur,387237.0,22.6,1.8,1.7712,18.7,1.0824,732196.0,732196.0,13179.528,497161.08400000003
Thiruvallur,387237.0,17.6,1.0,0.9840000000000001,26.2,1.1808,732196.0,732196.0,7321.96,650190.048
Chennai,0.0,17.0,0.8,0.7896000000000001,92.7,0.19740000000000002,1314125.0,1314125.0,11827.125,1256303.4999999998
Chennai,0.0,17.0,0.8,0.7896000000000001,92.7,0.19740000000000002,1314125.0,1314125.0,11827.125,1256303.4999999998
Kancheepuram,438799.0,31.2,2.2,2.1692,4.7,0.986,774705.0,774705.0,17818.214999999997,226988.565
Kancheepuram,438799.0,22.1,1.3,1.2792000000000001,17.1,0.9840000000000001,774705.0,774705.0,10071.165,507431.775
Kancheepuram,438799.0,17.0,0.8,0.7864,23.9,0.983,774705.0,774705.0,6197.64,663147.48
Vellore,653499.0,27.2,2.3,2.2517,2.3,0.6853,486801.0,486801.0,11196.422999999999,93465.79199999999
Vellore,653499.0,24.2,2.0,1.954,6.3,0.977,486801.0,486801.0,9736.02,200075.211
Vellore,653499.0,20.2,1.5,1.4610000000000003,11.8,1.3636,486801.0,486801.0,7302.015,346602.31200000003
Tiruvannamalai,563102.0,28.3,2.3,2.2493999999999996,1.1,0.6846,147061.0,147061.0,3382.403,18382.625
Tiruvannamalai,563102.0,26.2,2.1,2.0475,2.2,0.6825,147061.0,147061.0,3088.2810000000004,33529.908
Tiruvannamalai,563102.0,17.7,1.3,1.2519,6.5,0.8667,147061.0,147061.0,1911.7930000000001,95736.711
Viluppuram,808042.0,35.5,1.9,1.8753,0.9,0.7896000000000001,159272.0,159272.0,3185.44,21023.904
Viluppuram,808042.0,33.7,1.9,1.8753,2.1,0.8883,159272.0,159272.0,3026.1679999999997,33606.392
Viluppuram,808042.0,23.4,1.4,1.3789999999999998,9.1,1.0835000000000001,159272.0,159272.0,2389.08,104482.43199999999
Salem,572813.0,31.2,2.3,2.2195,1.4,0.579,597539.0,597539.0,13743.396999999999,87240.694
Salem,572813.0,26.9,1.8,1.7172000000000003,5.2,1.0494,597539.0,597539.0,10755.702,209138.65
Salem,572813.0,22.8,1.2,1.1316,8.9,1.5088,597539.0,597539.0,7768.0070000000005,328048.91099999996
Namakkal,370357.0,24.9,1.8,1.7676000000000003,2.6,1.0802,257127.0,257127.0,4628.286,80223.624
Namakkal,370357.0,24.1,1.5,1.4625,4.3,0.8775,257127.0,257127.0,4114.032,104650.689
Namakkal,370357.0,23.0,1.1,1.0604000000000002,6.9,0.6748000000000001,257127.0,257127.0,3085.5239999999994,140391.342
Erode,411286.0,27.7,2.0,1.946,4.2,1.2649,432398.0,432398.0,8647.96,145718.12600000002
Erode,411286.0,25.4,1.5,1.4625,8.5,1.17,432398.0,432398.0,6485.97,211875.02
Erode,411286.0,23.1,1.1,1.0758,12.7,1.0758,432398.0,432398.0,4756.378000000001,275869.924
The Nilgiris,112126.0,34.3,2.1,2.0853,5.4,1.6881,151979.0,151979.0,3191.559,64287.11699999999
The Nilgiris,112126.0,35.3,2.0,1.984,12.2,1.7856,151979.0,151979.0,3039.58,78877.101
The Nilgiris,112126.0,36.0,1.8,1.7838,17.2,1.8829,151979.0,151979.0,2887.6009999999997,89515.631
Dindigul,443818.0,30.9,1.8,1.7712,2.2,0.8856,269724.0,269724.0,4855.032,50977.835999999996
Dindigul,443818.0,28.7,1.6,1.5712000000000002,4.3,0.8838000000000001,269724.0,269724.0,4315.584,89818.09199999999
Dindigul,443818.0,25.1,1.3,1.2727000000000002,7.9,0.8811000000000001,269724.0,269724.0,3776.136,154821.576
Karur,212241.0,28.5,2.1,2.0706,1.5,1.3803999999999998,152420.0,152420.0,3353.24,35056.6
Karur,212241.0,24.8,1.6,1.5760000000000003,9.0,1.0835000000000001,152420.0,152420.0,2438.72,62797.04
Karur,212241.0,19.6,0.9,0.8856,19.6,0.7872000000000001,152420.0,152420.0,1371.78,102273.82
Tiruchirappalli,452707.0,29.0,2.4,2.3543999999999996,1.7,0.8828999999999999,423020.0,423020.0,10152.48,101524.8
Tiruchirappalli,452707.0,25.1,1.8,1.7712,16.7,0.9840000000000001,423020.0,423020.0,7614.36,205164.7
Tiruchirappalli,452707.0,21.0,1.2,1.1856,32.5,1.0868,423020.0,423020.0,5076.24,313880.84
Perambalur,155413.0,29.4,2.1,2.0580000000000003,1.0,0.882,33179.0,33179.0,729.938,5175.924
Perambalur,155413.0,27.2,1.9,1.8639,2.3,0.7848,33179.0,33179.0,663.58,7365.737999999999
Perambalur,155413.0,16.6,0.9,0.8883,9.1,0.39480000000000004,33179.0,33179.0,298.61100000000005,18314.808
Ariyalur,223955.0,37.2,3.3,3.2307,0.9,0.8811000000000001,30322.0,30322.0,1030.948,4305.723999999999
Ariyalur,223955.0,36.0,3.1,3.0287,1.1,0.977,30322.0,30322.0,970.3040000000001,5488.282000000001
Ariyalur,223955.0,26.2,2.0,1.926,2.6,1.7334,30322.0,30322.0,606.44,15555.185999999998
Cuddalore,497429.0,38.3,2.4,2.3688,1.7,1.1844,260780.0,260780.0,6258.72,51895.22
Cuddalore,497429.0,34.1,2.1,2.0685000000000002,8.0,1.0835000000000001,260780.0,260780.0,5476.38,94141.58
Cuddalore,497429.0,25.8,1.5,1.473,20.5,0.7856000000000001,260780.0,260780.0,3911.7,178895.08
Nagapattinam,399016.0,44.1,3.2,3.1648,1.3,1.3846,118724.0,118724.0,3799.1680000000006,37041.888
Nagapattinam,399016.0,41.1,3.0,2.964,4.1,1.2844,118724.0,118724.0,3561.72,46895.98
Nagapattinam,399016.0,30.4,2.4,2.3616,14.5,0.9840000000000001,118724.0,118724.0,2849.3759999999997,82750.62800000001
Thiruvarur,321331.0,44.3,4.1,4.059,1.8,1.386,86848.0,86848.0,3560.768,27357.12
Thiruvarur,321331.0,40.9,3.6,3.5604,3.2,1.2857000000000003,86848.0,86848.0,3213.376,34478.656
Thiruvarur,321331.0,27.3,1.7,1.6744999999999999,8.4,0.8865000000000001,86848.0,86848.0,1476.4160000000002,63225.344
Thanjavur,479070.0,42.4,4.5,4.437,1.6,1.0846,274302.0,274302.0,12343.59,78998.97600000001
Thanjavur,479070.0,37.1,3.6,3.528,7.0,1.176,274302.0,274302.0,9874.872000000001,123710.202
Thanjavur,479070.0,27.5,1.9,1.8429999999999997,16.8,1.2610000000000001,274302.0,274302.0,5486.04,205177.89599999998
Pudukkottai,399712.0,39.0,4.2,4.1621999999999995,1.3,1.0901,104229.0,104229.0,4377.618,18448.533
Pudukkottai,399712.0,36.1,3.7,3.6630000000000003,3.1,1.2870000000000001,104229.0,104229.0,3856.4730000000004,29184.12
Pudukkottai,399712.0,24.6,1.6,1.5776,10.2,2.0706,104229.0,104229.0,1667.6640000000002,72230.69699999999
Sivaganga,309224.0,31.4,2.9,2.8768000000000002,2.2,1.4880000000000002,143193.0,143193.0,4295.79,34223.127
Sivaganga,309224.0,28.4,2.5,2.4775,5.0,1.3873999999999997,143193.0,143193.0,3579.825,58279.55100000001
Sivaganga,309224.0,21.6,1.4,1.386,11.2,1.2870000000000001,143193.0,143193.0,2004.7019999999998,112406.505
Madurai,417718.0,31.3,2.1,2.0601,2.3,1.3733999999999997,592723.0,592723.0,12447.183,122693.661
Madurai,417718.0,22.6,1.3,1.2766000000000002,33.9,0.982,592723.0,592723.0,7705.399,350892.016
Madurai,417718.0,16.8,0.7,0.6873999999999999,55.0,0.6873999999999999,592723.0,592723.0,4741.784000000001,502629.104
Theni,189328.0,34.2,2.0,1.946,2.1,0.6811,221295.0,221295.0,4647.195,54881.16
Theni,189328.0,31.4,1.6,1.5615999999999999,7.4,0.6831999999999999,221295.0,221295.0,3540.72,86968.935
Theni,189328.0,29.0,1.2,1.1748,11.9,0.5874,221295.0,221295.0,2876.835,115073.4
Virudhunagar,363782.0,26.6,1.7,1.6847,1.5,0.4955,370942.0,370942.0,6306.014,54157.532
Virudhunagar,363782.0,22.7,1.3,1.2857000000000003,4.2,0.7912,370942.0,370942.0,4822.246,114621.078
Virudhunagar,363782.0,18.9,0.9,0.8892,6.9,0.988,370942.0,370942.0,3338.478,173971.798
Ramanathapuram,290478.0,33.8,3.0,2.97,1.7,1.7820000000000003,126761.0,126761.0,3802.83,28521.225
Ramanathapuram,290478.0,30.9,2.6,2.5636,3.7,1.8733999999999997,126761.0,126761.0,3295.7860000000005,46394.526000000005
Ramanathapuram,290478.0,23.7,1.6,1.56,8.5,2.1450000000000005,126761.0,126761.0,2028.1760000000002,89493.266
Thoothukkudi,336078.0,33.0,1.9,1.8791,1.7,1.5824,300661.0,300661.0,6013.22,84786.40199999999
Thoothukkudi,336078.0,28.1,1.6,1.5856000000000001,6.7,1.3873999999999997,300661.0,300661.0,4810.576,150330.5
Thoothukkudi,336078.0,23.0,1.3,1.2896,12.0,1.1904,300661.0,300661.0,3908.593,219783.191
Tirunelveli,547962.0,27.9,1.5,1.392,2.2,1.392,516705.0,516705.0,8267.28,171546.06
Tirunelveli,547962.0,26.0,1.3,1.2324,8.1,1.2324,516705.0,516705.0,7233.87,245951.58
Tirunelveli,547962.0,23.9,1.0,0.968,14.4,1.0648,516705.0,516705.0,5683.755,325007.445
Kanniyakumari,104253.0,35.1,2.7,2.6757,8.0,5.4505,493788.0,493788.0,13332.276000000002,410337.828
Kanniyakumari,104253.0,33.0,2.9,2.8739,9.3,5.252299999999999,493788.0,493788.0,14319.851999999999,432064.5
Kanniyakumari,104253.0,32.6,2.9,2.8739,9.6,5.252299999999999,493788.0,493788.0,14813.64,436508.592
Dharmapuri,396819.0,32.5,2.5,2.46,1.0,0.9840000000000001,91107.0,91107.0,2277.675,9748.448999999999
Dharmapuri,396819.0,30.8,2.3,2.2632,2.0,0.9840000000000001,91107.0,91107.0,2095.461,17310.33
Dharmapuri,396819.0,22.5,1.6,1.5712000000000002,6.9,0.982,91107.0,91107.0,1457.7120000000002,53753.13
Krishnagiri,437988.0,31.8,2.1,2.0559000000000003,3.3,1.1748,142552.0,142552.0,3136.1440000000002,27369.984
Krishnagiri,437988.0,28.5,1.8,1.7657999999999998,7.6,1.0791,142552.0,142552.0,2565.936,47042.16
Krishnagiri,437988.0,17.8,0.6,0.5916,21.6,0.7888,142552.0,142552.0,855.312,111618.216
Coimbatore,284795.0,26.5,1.6,1.5584000000000002,3.6,1.0714000000000001,884957.0,884957.0,14159.312000000002,294690.681
Coimbatore,284795.0,24.3,1.0,0.981,14.8,0.6866999999999999,884957.0,884957.0,8849.57,590266.319
Coimbatore,284795.0,23.5,0.7,0.6888,18.6,0.5904,884957.0,884957.0,7079.656000000001,689381.5030000001
Tiruppur,356886.0,26.9,1.6,1.5632000000000001,3.0,1.3678,538022.0,538022.0,9146.374,166248.79799999998
Tiruppur,356886.0,24.6,1.1,1.0769000000000002,10.0,1.0769000000000002,538022.0,538022.0,5918.242000000001,307748.58400000003
Tiruppur,356886.0,23.1,0.7,0.6859999999999999,14.8,0.98,538022.0,538022.0,3766.1539999999995,403516.5
Yanam,0.0,15.1,0.7,0.6923,0.7,0.1978,15519.0,15519.0,108.633,12710.061000000002
Yanam,0.0,15.1,0.7,0.6923,0.7,0.1978,15519.0,15519.0,108.633,12710.061000000002
Mahe,0.0,15.7,1.1,1.0989000000000002,8.9,0.6992999999999999,12110.0,12110.0,133.21,11843.58
Mahe,0.0,15.7,1.1,1.0989000000000002,8.9,0.6992999999999999,12110.0,12110.0,133.21,11843.58
Karaikal,35618.0,36.0,2.0,1.964,1.0,0.29460000000000003,33715.0,33715.0,708.015,16048.34
Karaikal,35618.0,28.5,1.6,1.5712000000000002,2.3,0.39280000000000004,33715.0,33715.0,539.44,20431.29
Karaikal,35618.0,20.6,1.1,1.0813000000000001,3.7,0.4915,33715.0,33715.0,404.58,25083.96
Nicobars,15958.0,23.2,1.2,1.1796,7.6,1.0813000000000001,0.0,0.0,0.0,0.0
Nicobars,15958.0,23.2,1.2,1.1796,7.6,1.0813000000000001,0.0,0.0,0.0,0.0
South Andaman,34901.0,32.8,3.5,3.4405,1.6,1.7694,50631.0,50631.0,1772.085,32758.257
South Andaman,34901.0,25.8,2.1,2.0685000000000002,2.2,1.0835000000000001,50631.0,50631.0,1113.882,39644.073
South Andaman,34901.0,20.9,1.2,1.1844,2.6,0.5922,50631.0,50631.0,607.572,44454.018
